"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","0","...44","...45"
"County of Citrus, dba: Citrus County Transit","Inverness","FL","4R02-035","41157","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",80962,20,"MB","DO",4,NA,0,NA,0,NA,55.2512,NA,0.8629,NA,64.0274,NA,0,NA,NA,0,NA,81827,NA,1278,NA,1481,NA,0,NA,28001,NA,"No",NA,NA,NA,NA,NA,NA
"Randolph County Senior Adult Association Inc.","Asheboro","NC","4R06-039","4R06-40921","Area Agency on Aging","Rural Reporter",0,20,"DR","TX",3,NA,0,NA,0,NA,37.0063,NA,1.1261,NA,32.8624,NA,0,NA,NA,0,NA,105061,NA,3197,NA,2839,NA,0,NA,63687,NA,"No",NA,NA,NA,NA,NA,NA
"Terrebonne Council on Aging","Houma","LA","6R02-026","6R02-60232","Area Agency on Aging","Rural Reporter",0,20,"DR","DO",20,NA,0.0934,NA,0.0071,NA,14.8312,NA,1.1312,NA,13.1105,NA,0,NA,NA,2110,NA,296061,NA,22582,NA,19962,NA,0,NA,241340,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-County Community Council, Inc","Bonifay","FL","4R02-018","4R02-41186","Private-Non-Profit Corporation","Rural Reporter",0,20,"DR","DO",20,NA,1.2708,NA,0.0263,NA,119.1827,NA,2.4625,NA,48.4,NA,0,NA,NA,76923,NA,2929750,NA,60532,NA,24582,NA,0,NA,710940,NA,"No",NA,NA,NA,NA,NA,NA
"Three Rivers Community Action, Inc.","Plainview","MN","5R04-036","5R04-50510","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,20,"DR","DO",20,NA,2.5335,NA,0.0792,NA,68.6383,NA,2.147,NA,31.9692,NA,0,NA,NA,301727,NA,3807433,NA,119097,NA,55471,NA,0,NA,437289,NA,"No",NA,NA,NA,NA,NA,NA
"Pennsylvania Department of Transportation","Harrisburg","PA","3057","30057","State Government Unit or Department of Transportation","Full Reporter",5441567,20,"CR","PT",20,NA,38.6459,NA,0.2544,NA,801.6382,NA,5.2781,NA,151.8808,NA,1.7233,NA,NA,5823508,NA,22886772,NA,150689,NA,28550,NA,13280959,NA,1619575,NA,"No",NA,NA,NA,NA,NA,NA
"Pima Association of Governments","Tucson","AZ","9222","90222","MPO, COG or Other Planning Agency","Full Reporter",843168,20,"VP","PT",20,NA,6.2318,NA,1.2683,NA,27.2359,NA,5.5431,NA,4.9134,NA,0.1169,NA,NA,195761,NA,154346,NA,31413,NA,5667,NA,1319838,NA,273597,NA,"No",NA,NA,NA,NA,NA,NA
"Thunderbay Transportation Authority","Alpena","MI","5R03-068","5R03-50233","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,20,"DR","DO",20,NA,1.3611,NA,0.0679,NA,72.8035,NA,3.6293,NA,20.0598,NA,0,NA,NA,73725,NA,1086519,NA,54164,NA,14924,NA,0,NA,230649,NA,"No",NA,NA,NA,NA,NA,NA
"Baltimore County Department of Aging","Baltimore","MD","3R03-010","3R03-30130","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","DO",20,NA,2.4477,NA,0.0558,NA,45.0702,NA,1.0281,NA,43.8395,NA,0,NA,NA,62209,NA,1114180,NA,25415,NA,24721,NA,0,NA,229616,NA,"No",NA,NA,NA,NA,NA,NA
"Ottawa County Transportation Agency","Oak Harbor","OH","5R05-065","5R05-50298","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","DO",20,NA,0,NA,0,NA,75.1588,NA,1.9547,NA,38.4509,NA,0,NA,NA,0,NA,1533690,NA,39887,NA,20406,NA,0,NA,488053,NA,"No",NA,NA,NA,NA,NA,NA
"Lakeland Bus Lines, Inc.","Dover","NJ","2163","20163","Private-For-Profit Corporation","Full Reporter",18351295,20,"CB","DO",20,NA,10.456,NA,0.3765,NA,276.7891,NA,9.9675,NA,27.7692,NA,0.8182,NA,NA,2828113,NA,7510950,NA,270478,NA,27136,NA,9179645,NA,536582,NA,"No",NA,NA,NA,NA,NA,NA
"Ludington Mass Transportation Authority","Ludington","MI","5R03-047","5R03-50459","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,20,"DR","DO",20,NA,1.2222,NA,0.0744,NA,63.8636,NA,3.888,NA,16.4258,NA,0,NA,NA,132330,NA,1778410,NA,108269,NA,27847,NA,0,NA,294258,NA,"No",NA,NA,NA,NA,NA,NA
"Gloucester County","West Deptford","NJ","2195","20195","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5441567,20,"DR","DO",20,NA,0,NA,0,NA,93.4927,NA,1.4447,NA,64.7147,NA,0,NA,NA,0,NA,1225502,NA,18937,NA,13108,NA,0,NA,141228,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fredericksburg, dba: Fredericksburg Regional Transit","Fredericksburg","VA","3079","30079","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",141238,20,"MB","DO",20,NA,1.3363,NA,0.0499,NA,93.2797,NA,3.4815,NA,26.793,NA,0,NA,NA,189812,NA,3805624,NA,142038,NA,40798,NA,0,NA,610785,NA,"No",NA,NA,NA,NA,NA,NA
"Easy Lift Transportation","Goleta","CA","9243","90243","Private-Non-Profit Corporation","Reduced Reporter",195861,20,"DR","DO",20,NA,21.279,NA,0.4771,NA,108.0341,NA,2.4223,NA,44.5991,NA,0,NA,NA,1024458,NA,2147177,NA,48144,NA,19875,NA,0,NA,357336,NA,"No",NA,NA,NA,NA,NA,NA
"Henry County Transportation Network","Napoleon","OH",NA,"5R05-55480","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","DO",20,NA,0,NA,0,NA,82.97,NA,2.2086,NA,37.566,NA,0,NA,NA,0,NA,1615674,NA,43009,NA,19473,NA,0,NA,687211,NA,"No",NA,NA,NA,NA,NA,NA
"Cumberland County, dba: Cumberland Area Transit System","Bridgeton","NJ","2193","20193","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",95259,20,"DR","DO",20,NA,0,NA,0,NA,100.7276,NA,1.8393,NA,54.7631,NA,0,NA,NA,0,NA,2596152,NA,47407,NA,25774,NA,0,NA,303372,NA,"No",NA,NA,NA,NA,NA,NA
"City of Wilson, NC, dba: Wilson Transit System","Wilson","NC",NA,"4R06-44931","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","DO",2,NA,1.4512,NA,0.0217,NA,385.8863,NA,5.7667,NA,66.9167,NA,0,NA,NA,4268,NA,196802,NA,2941,NA,510,NA,0,NA,10599,NA,"No",NA,NA,NA,NA,NA,NA
"Sumter County Board of County Commissioners","Wildwood","FL","4R02-032","4R02-40999","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"MB","PT",2,NA,0.4347,NA,0.0074,NA,57.9863,NA,0.9904,NA,58.5482,NA,0,NA,NA,942,NA,126874,NA,2167,NA,2188,NA,0,NA,30132,NA,"No",NA,NA,NA,NA,NA,NA
"Sumter County Board of County Commissioners","Wildwood","FL","4R02-032","4R02-40999","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","PT",18,NA,0.7976,NA,0.0186,NA,77.2426,NA,1.8007,NA,42.8948,NA,0,NA,NA,20017,NA,1076530,NA,25097,NA,13937,NA,0,NA,254779,NA,"No",NA,NA,NA,NA,NA,NA
"City of Wilson, NC, dba: Wilson Transit System","Wilson","NC",NA,"4R06-44931","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","PT",18,NA,0.7563,NA,0.0409,NA,69.4451,NA,3.7575,NA,18.4816,NA,0,NA,NA,86008,NA,2101824,NA,113725,NA,30266,NA,0,NA,466320,NA,"No",NA,NA,NA,NA,NA,NA
"Randolph County Senior Adult Association Inc.","Asheboro","NC","4R06-039","4R06-40921","Area Agency on Aging","Rural Reporter",0,20,"DR","DO",17,NA,0.5547,NA,0.009,NA,68.2741,NA,1.1129,NA,61.3452,NA,0,NA,NA,13625,NA,1506945,NA,24565,NA,22072,NA,0,NA,329735,NA,"No",NA,NA,NA,NA,NA,NA
"County of Citrus, dba: Citrus County Transit","Inverness","FL","4R02-035","41157","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",80962,20,"DR","DO",16,NA,0,NA,0,NA,83.0065,NA,1.2771,NA,64.9938,NA,0,NA,NA,0,NA,1691008,NA,26018,NA,20372,NA,0,NA,319366,NA,"No",NA,NA,NA,NA,NA,NA
"Lancaster Public Transit System","Lancaster","OH","5R05-057","5R05-50406","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","DO",15,NA,1.2013,NA,0.0588,NA,44.2272,NA,2.1664,NA,20.4149,NA,0,NA,NA,56376,NA,958050,NA,46929,NA,21662,NA,0,NA,334315,NA,"No",NA,NA,NA,NA,NA,NA
"Flint Hills Area Transportation Agency, Inc, dba: ATABUS","Manhattan","KS","7053","70053","Private-Non-Profit Corporation","Reduced Reporter",54622,20,"MB","DO",15,NA,0.3584,NA,0.015,NA,69.9478,NA,2.9219,NA,23.9392,NA,0,NA,NA,32603,NA,2177825,NA,90973,NA,31135,NA,0,NA,398392,NA,"No",NA,NA,NA,NA,NA,NA
"City of Claremont, dba: Claremont Dial-a-Ride","Claremont","CA","9296","90296","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",12150996,20,"DR","TX",15,NA,0.0553,NA,0.0016,NA,243.5015,NA,6.8342,NA,35.63,NA,0,NA,NA,376,NA,242284,NA,6800,NA,995,NA,0,NA,12038,NA,"No",NA,NA,NA,NA,NA,NA
"City of Sheboygan, dba: Shoreline Metro","Sheboygan","WI","5088","50088","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",71313,20,"MB","DO",15,NA,0.5639,NA,0.0744,NA,88.8207,NA,11.724,NA,7.576,NA,0,NA,NA,237113,NA,3185731,NA,420503,NA,35867,NA,0,NA,506006,NA,"No",NA,NA,NA,NA,NA,NA
"City of Santa Maria, dba: Santa Maria Area Transit","Santa Maria","CA","9087","90087","City, County or Local Government Unit or Department of Transportation","Full Reporter",130447,20,"MB","PT",15,NA,0,NA,0,NA,124.5549,NA,6.3091,NA,19.7421,NA,5.661,NA,NA,0,NA,4470650,NA,226453,NA,35893,NA,789727,NA,601899,NA,"No",NA,NA,NA,NA,NA,NA
"Central West Virginia Transit Authority","Clarksburg","WV","3R05-014","3R05-30119","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,20,"MB","DO",15,NA,0.4517,NA,0.0169,NA,82.7938,NA,3.1052,NA,26.6631,NA,0,NA,NA,41560,NA,2453428,NA,92016,NA,29633,NA,0,NA,346795,NA,"No",NA,NA,NA,NA,NA,NA
"City of Columbia, dba: Go COMO","Columbia","MO","7016","70016","City, County or Local Government Unit or Department of Transportation","Full Reporter",124748,20,"MB","DO",14,NA,1.674,NA,0.2192,NA,168.5585,NA,22.0751,NA,7.6357,NA,2.7668,NA,NA,837494,NA,3820042,NA,500287,NA,22663,NA,1380651,NA,305287,NA,"No",NA,NA,NA,NA,NA,NA
"Manchester Transit Authority","Manchester","NH","1002","10002","Independent Public Agency or Authority of Transit Service","Reduced Reporter",158377,20,"MB","DO",14,NA,0.9209,NA,0.0432,NA,94.0243,NA,4.4055,NA,21.3423,NA,0,NA,NA,216360,NA,5014032,NA,234934,NA,53327,NA,0,NA,611313,NA,"No",NA,NA,NA,NA,NA,NA
"City of Amarillo, dba: Amarillo City Transit","Amarillo","TX","6001","60001","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",196651,20,"MB","DO",12,NA,0,NA,0,NA,96.6126,NA,5.1367,NA,18.8085,NA,0,NA,NA,0,NA,3318642,NA,176444,NA,34350,NA,0,NA,453016,NA,"No",NA,NA,NA,NA,NA,NA
"Lake Erie Transportation Commission, dba: Lake Erie Transit","Monroe","MI",NA,"50522","Independent Public Agency or Authority of Transit Service","Full Reporter",51240,20,"DR","DO",12,NA,0.4413,NA,0.0101,NA,114.1139,NA,2.6021,NA,43.8541,NA,8.3464,NA,NA,23781,NA,2363298,NA,53890,NA,20710,NA,283152,NA,254782,NA,"No",NA,NA,NA,NA,NA,NA
"The County Commissioners of Caroline County, Maryland","Denton","MD","3R03-027","3R03-30186","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,20,"DR","DO",12,NA,3.5905,NA,0.1081,NA,39.9641,NA,1.2035,NA,33.206,NA,0,NA,NA,52274,NA,483446,NA,14559,NA,12097,NA,0,NA,122789,NA,"No",NA,NA,NA,NA,NA,NA
"Eastern Band of Cherokee Indians","Cherokee","NC","4T02","44913","Tribe","Reduced Reporter",0,20,"DR","DO",11,NA,15.5434,NA,0.1524,NA,65.9286,NA,0.6462,NA,102.0218,NA,0,NA,NA,110047,NA,722314,NA,7080,NA,10956,NA,0,NA,116160,NA,"No",NA,NA,NA,NA,NA,NA
"City of Pocatello, dba: Pocatello Regional Transit","Pocatello","ID","22","22","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69809,20,"DR","DO",11,NA,6.6707,NA,0.2384,NA,85.3056,NA,3.0488,NA,27.98,NA,0,NA,NA,367076,NA,1539681,NA,55028,NA,18049,NA,0,NA,325956,NA,"No",NA,NA,NA,NA,NA,NA
"City of Dubuque","Dubuque","IA","7011","70011","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",67818,20,"MB","DO",11,NA,0.0012,NA,1e-04,NA,97.8748,NA,10.1538,NA,9.6393,NA,0,NA,NA,345,NA,2684119,NA,278457,NA,27424,NA,0,NA,386177,NA,"No",NA,NA,NA,NA,NA,NA
"Tri-Valley Opportunity Council, Inc.","Crookston","MN","5R04-010","5R04-50353","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,20,"DR","DO",11,NA,1.2741,NA,0.0561,NA,91.1506,NA,4.0134,NA,22.7116,NA,0,NA,NA,144766,NA,2580565,NA,113623,NA,28311,NA,0,NA,329966,NA,"No",NA,NA,NA,NA,NA,NA
"Human Resource Development Council District IX, Inc.","Bozeman","MT","8R02-021","8R02-80235","Private-Non-Profit Corporation","Rural Reporter",0,20,"MB","PT",10,NA,0,NA,0,NA,97.0885,NA,5.3845,NA,18.0312,NA,0,NA,NA,0,NA,1844972,NA,102321,NA,19003,NA,0,NA,265322,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jefferson, dba: JEFFTRAN","Jefferson City","MO","7043","70043","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",58533,20,"MB","DO",10,NA,0.5323,NA,0.0575,NA,83.4656,NA,9.0166,NA,9.2569,NA,0,NA,NA,79016,NA,1374178,NA,148449,NA,16464,NA,0,NA,289795,NA,"No",NA,NA,NA,NA,NA,NA
"Human Resource Development Council District IX, Inc.","Bozeman","MT","8R02-021","8R02-80235","Private-Non-Profit Corporation","Rural Reporter",0,20,"DR","DO",10,NA,0.2607,NA,0.0059,NA,58.5048,NA,1.3146,NA,44.5032,NA,0,NA,NA,3798,NA,648233,NA,14566,NA,11080,NA,0,NA,159629,NA,"No",NA,NA,NA,NA,NA,NA
"City of Jefferson, dba: JEFFTRAN","Jefferson City","MO","7043","70043","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",58533,20,"DR","DO",10,NA,1.1657,NA,0.0556,NA,56.0752,NA,2.6748,NA,20.9639,NA,0,NA,NA,48648,NA,874885,NA,41733,NA,15602,NA,0,NA,184820,NA,"No",NA,NA,NA,NA,NA,NA
"Fond du Lac, Wisconsin , dba: Fond du Lac Area Transit","Fond Du Lac","WI","5171","50171","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",54901,20,"MB","PT",1,NA,0.3188,NA,0.0385,NA,101.1533,NA,12.2299,NA,8.271,NA,0,NA,NA,2035,NA,52802,NA,6384,NA,522,NA,0,NA,6088,NA,"No",NA,NA,NA,NA,NA,NA
"Three Rivers Community Action, Inc.","Plainview","MN","5R04-036","5R04-50510","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,20,"MB","DO",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA
"Preston County Sr. Cit, Inc. , dba: Buckwheat Express","Kingwood","WV","3R05-019","3R05-30190","Private-Non-Profit Corporation","Rural Reporter",0,19,"MB","DO",9,NA,0.2793,NA,0.0076,NA,47.9908,NA,1.3077,NA,36.6988,NA,0,NA,NA,3134,NA,411761,NA,11220,NA,8580,NA,0,NA,98913,NA,"No",NA,NA,NA,NA,NA,NA
"RiverCities Transit","Longview","WA","16","16","City, County or Local Government Unit or Department of Transportation","Full Reporter",63952,19,"MB","DO",9,NA,0.5254,NA,0.0271,NA,138.1883,NA,7.1155,NA,19.4208,NA,4.5411,NA,NA,88967,NA,3288329,NA,169320,NA,23796,NA,724132,NA,298689,NA,"No",NA,NA,NA,NA,NA,NA
"Ozark Regional Transit","Springdale","AR","6072","60072","Independent Public Agency or Authority of Transit Service","Reduced Reporter",295083,19,"DR","DO",8,NA,0,NA,0,NA,86.9704,NA,1.4284,NA,60.8848,NA,0,NA,NA,0,NA,870226,NA,14293,NA,10006,NA,0,NA,116038,NA,"No",NA,NA,NA,NA,NA,NA
"City of Beaumont, dba: Beaumont Municipal Transit System","Beaumont","TX","6016","60016","City, County or Local Government Unit or Department of Transportation","Full Reporter",147922,19,"DR","PT",7,NA,0.8704,NA,0.0163,NA,102.3359,NA,1.9136,NA,53.4783,NA,12.7939,NA,NA,16867,NA,1036356,NA,19379,NA,10127,NA,81004,NA,135770,NA,"No",NA,NA,NA,NA,NA,NA
"Augusta Richmond County Transit Department","Augusta","GA","4023","40023","City, County or Local Government Unit or Department of Transportation","Full Reporter",386787,19,"DR","PT",7,NA,1.0399,NA,0.0221,NA,100.4788,NA,2.1361,NA,47.038,NA,9.3443,NA,NA,26191,NA,1184746,NA,25187,NA,11791,NA,126788,NA,158127,NA,"No",NA,NA,NA,NA,NA,NA
"City of Madera","Madera","CA","9199","90199","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",78413,19,"DR","PT",6,NA,0,NA,0,NA,339.0691,NA,1.4503,NA,233.7977,NA,0,NA,NA,0,NA,1015851,NA,4345,NA,2996,NA,0,NA,30721,NA,"No",NA,NA,NA,NA,NA,NA
"City of Wilsonville, dba: South Metro Area Regional Transit","Wilsonville","OR","46","46","City, County or Local Government Unit or Department of Transportation","Full Reporter",1849898,19,"DR","DO",6,NA,0,NA,0,NA,281.4884,NA,1.8474,NA,152.3706,NA,37.2437,NA,NA,0,NA,1031092,NA,6767,NA,3663,NA,27685,NA,37085,NA,"No",NA,NA,NA,NA,NA,NA
"Mountain Transit Authority","Summersville","WV","3R05-017","3R05-30140","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,19,"MB","DO",6,NA,1.0679,NA,0.0299,NA,91.9892,NA,2.573,NA,35.7518,NA,0,NA,NA,25597,NA,856971,NA,23970,NA,9316,NA,0,NA,106695,NA,"No",NA,NA,NA,NA,NA,NA
"City of Mankato , dba: Mankato Transit System","Mankato","MN","5205","50205","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57584,19,"DR","DO",6,NA,0,NA,0,NA,112.8709,NA,2.4458,NA,46.1487,NA,0,NA,NA,0,NA,926896,NA,20085,NA,8212,NA,0,NA,109830,NA,"No",NA,NA,NA,NA,NA,NA
"York County Community Action Corporation","Sanford","ME","1099","10099","Private-Non-Profit Corporation","Reduced Reporter",88200,19,"MB","DO",5,NA,0,NA,0,NA,181.6679,NA,6.3817,NA,28.4668,NA,0,NA,NA,0,NA,457803,NA,16082,NA,2520,NA,0,NA,35092,NA,"No",NA,NA,NA,NA,NA,NA
"Tillamook County Transportation District","Tillamook","OR","0R02-028","0R02-00296","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,19,"MB","DO",5,NA,1.1322,NA,0.0564,NA,79.7901,NA,3.9725,NA,20.0854,NA,0,NA,NA,82577,NA,1464866,NA,72932,NA,18359,NA,0,NA,435001,NA,"No",NA,NA,NA,NA,NA,NA
"Pullman Transit","Pullman","WA","0R03-020","0R03-00294","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,19,"DR","DO",4,NA,0.1902,NA,0.0019,NA,169.879,NA,1.692,NA,100.3996,NA,0,NA,NA,2310,NA,1219052,NA,12142,NA,7176,NA,0,NA,54026,NA,"No",NA,NA,NA,NA,NA,NA
"Tillamook County Transportation District","Tillamook","OR","0R02-028","0R02-00296","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,19,"CB","DO",4,NA,4.7553,NA,0.0932,NA,94.93,NA,1.8596,NA,51.0489,NA,0,NA,NA,78976,NA,847820,NA,16608,NA,8931,NA,0,NA,319055,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Yauco","Yauco","PR","4174","40174","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",90899,19,"DR","DO",4,NA,0,NA,0,NA,54.1191,NA,0.7468,NA,72.4724,NA,0,NA,NA,0,NA,187631,NA,2589,NA,3467,NA,0,NA,17783,NA,"No",NA,NA,NA,NA,NA,NA
"Advance Transit, Inc. NH","White River Junction","VT","1R04-001","1R04-10137","Private-Non-Profit Corporation","Rural Reporter",0,19,"DR","DO",4,NA,0,NA,0,NA,78.6427,NA,1.3763,NA,57.1388,NA,0,NA,NA,0,NA,255982,NA,4480,NA,3255,NA,0,NA,33531,NA,"No",NA,NA,NA,NA,NA,NA
"OSU-Stillwater Community Transit","Stillwater","OK","6R04-014","6R04-60160","University","Rural Reporter",0,19,"DR","DO",3,NA,1.3327,NA,0.0454,NA,39.8787,NA,1.3574,NA,29.378,NA,0,NA,NA,6205,NA,136784,NA,4656,NA,3430,NA,0,NA,22485,NA,"No",NA,NA,NA,NA,NA,NA
"Athens-Clarke County Unified Government, dba: Athens-Clarke County Transit Department","Athens","GA","4047","40047","City, County or Local Government Unit or Department of Transportation","Full Reporter",128754,19,"DR","DO",2,NA,1.1694,NA,0.0078,NA,172.6805,NA,1.1509,NA,150.0375,NA,30.0859,NA,NA,4486,NA,575544,NA,3836,NA,3333,NA,19130,NA,33690,NA,"No",NA,NA,NA,NA,NA,NA
"City of Camarillo, dba: Camarillo Area Transit","Camarillo","CA","9163","90163","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",71772,19,"MB","PT",2,NA,0.5987,NA,0.0177,NA,197.1554,NA,5.8355,NA,33.7858,NA,0,NA,NA,18367,NA,1036446,NA,30677,NA,5257,NA,0,NA,61775,NA,"No",NA,NA,NA,NA,NA,NA
"Confederated Salish and Kootenai Tribes, dba: CSKT Transit","Pablo","MT","8T04","88134","Tribe","Reduced Reporter",0,19,"CB","DO",2,NA,10.7224,NA,0.091,NA,94.2292,NA,0.8,NA,117.7865,NA,0,NA,NA,26420,NA,290226,NA,2464,NA,3080,NA,0,NA,137984,NA,"No",NA,NA,NA,NA,NA,NA
"Heart of Iowa Regional Transit Agency, dba: HIRTA","Urbandale","IA","7R01-011","70066","Independent Public Agency or Authority of Transit Service","Full Reporter",60438,19,"DR","DO",19,NA,13.8682,NA,0.4349,NA,60.9357,NA,1.9111,NA,31.8847,NA,10.1596,NA,NA,778073,NA,1788890,NA,56105,NA,29357,NA,176078,NA,264105,NA,"No",NA,NA,NA,NA,NA,NA
"University of Kansas, dba: KU Parking & Transit","Lawrence","KS",NA,"70044","University","Full Reporter",88053,19,"MB","PT",19,NA,13.1574,NA,1.0602,NA,118.1685,NA,9.5214,NA,12.4109,NA,13.7898,NA,NA,3388482,NA,3196222,NA,257534,NA,27048,NA,231781,NA,258812,NA,"No",NA,NA,NA,NA,NA,NA
"Delta Area Transit Authority","Escanaba","MI","5R03-025","5R03-50356","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,19,"DR","DO",19,NA,1.269,NA,0.0502,NA,88.4705,NA,3.5027,NA,25.2578,NA,0,NA,NA,85511,NA,1701996,NA,67385,NA,19238,NA,0,NA,341491,NA,"No",NA,NA,NA,NA,NA,NA
"South East Texas Regional Planning Commission","Beaumont","TX","6R05-004","6R05-60155","MPO, COG or Other Planning Agency","Rural Reporter",0,19,"DR","DO",19,NA,1.303,NA,0.0293,NA,60.0835,NA,1.3514,NA,44.4587,NA,0,NA,NA,42714,NA,1457445,NA,32782,NA,24257,NA,0,NA,441617,NA,"No",NA,NA,NA,NA,NA,NA
"FDOT - vanpool","Tallahassee","FL","4R02-075","4R02-41095","Private-For-Profit Corporation","Rural Reporter",0,19,"VP","DO",19,NA,5.6376,NA,0.9171,NA,24.3416,NA,3.9596,NA,6.1475,NA,0,NA,NA,195009,NA,212648,NA,34591,NA,8736,NA,0,NA,453879,NA,"No",NA,NA,NA,NA,NA,NA
"Chenango County","Norwich","NY","2R02-017","2R02-20935","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,19,"MB","DO",19,NA,0.1415,NA,0.0018,NA,130.4092,NA,1.6776,NA,77.7344,NA,0,NA,NA,6468,NA,3553782,NA,45717,NA,27251,NA,0,NA,528585,NA,"No",NA,NA,NA,NA,NA,NA
"Delaware County Transit Board","Delaware","OH","5199","50199","Independent Public Agency or Authority of Transit Service","Full Reporter",1368035,19,"DR","DO",19,NA,8.7219,NA,0.2159,NA,102.9985,NA,2.5493,NA,40.4031,NA,8.9169,NA,NA,636063,NA,2946477,NA,72927,NA,28607,NA,330439,NA,468694,NA,"No",NA,NA,NA,NA,NA,NA
"City of Charlottesville, dba: Charlottesville Area Transit","Charlottesville","VA","3036","30036","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",92359,19,"MB","DO",19,NA,0.4324,NA,0.029,NA,122.839,NA,8.2282,NA,14.929,NA,0,NA,NA,266800,NA,9211327,NA,617010,NA,74987,NA,0,NA,730629,NA,"No",NA,NA,NA,NA,NA,NA
"Senior Center Resources and Public Transit, Inc.","Greenville","TX","6R05-047","6R05-60176","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,19,"DR","DO",19,NA,2.7232,NA,0.0661,NA,54.7923,NA,1.3291,NA,41.2243,NA,0,NA,NA,114117,NA,1727546,NA,41906,NA,31529,NA,0,NA,478054,NA,"No",NA,NA,NA,NA,NA,NA
