"Name","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","1","...59","...60","...61","...62","...63","...64"
"Concord Kannapolis Area Transit","Concord","NC","4167","40167","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214881,11,"DR","PT",4,NA,0,NA,10.6157,NA,0,NA,1.3266,NA,0,NA,0,NA,71412,NA,0,NA,0,NA,6727,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8924,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacific Transit","Raymond","WA","0R03-019","0R03-00322","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"DR","DO",4,NA,0,NA,12.1997,NA,0,NA,1.5857,NA,0,NA,0,NA,91583,NA,0,NA,0,NA,7507,NA,0,NA,0,NA,0,NA,0,NA,0,NA,11904,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Okanogan County Transportation & Nutrition","Omak","WA","0R03-045","0R03-00332","Private-Non-Profit Corporation","Rural Reporter",0,11,"MB","DO",3,NA,0,NA,23.2227,NA,0,NA,1.7725,NA,0,NA,0,NA,198740,NA,0,NA,0,NA,8558,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15169,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Upper Peninsula Transportation Authority","Sault Ste Marie","MI","5R03-027","5R03-50241","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"DR","DO",3,NA,0,NA,18.0547,NA,0,NA,1.4893,NA,0,NA,0,NA,70594,NA,0,NA,0,NA,3910,NA,0,NA,0,NA,0,NA,0,NA,0,NA,5823,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Barceloneta","Barceloneta","PR","4150","40150","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",71747,11,"DR","DO",3,NA,0,NA,6.889,NA,0,NA,1.1761,NA,0,NA,0,NA,47520,NA,0,NA,0,NA,6898,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8113,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oneida-Vilas Transit Commission","Rhinelander","WI",NA,"5R06-55319","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"MB","DO",11,NA,0,NA,12.7431,NA,0,NA,2.4184,NA,0,NA,0,NA,200844,NA,0,NA,0,NA,15761,NA,0,NA,0,NA,0,NA,0,NA,0,NA,38116,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Reno County Public Transportation","Hutchinson","KS","7R02-085","7R02-70180","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",6,NA,0,NA,39.9676,NA,0,NA,2.7867,NA,0,NA,0,NA,295680,NA,0,NA,0,NA,7398,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20616,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Essex County Division of Training and Employment","East Orange","NJ","2202","20202","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",18351295,11,"DR","PT",11,NA,0,NA,12.3177,NA,0,NA,8.42,NA,0,NA,0,NA,185578,NA,0,NA,0,NA,15066,NA,0,NA,0,NA,0,NA,0,NA,0,NA,126855,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Coolidge","Coolidge","AZ","9R01-005","9R01-91096","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",1,NA,0,NA,9.5617,"W",0,NA,2.0327,"W",0,NA,0,NA,47321,"W",0,NA,0,NA,4949,"W",0,NA,0,NA,0,NA,0,NA,0,NA,10060,NA,0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hood River County Transportation District","Hood River","OR","0R02-002","0R02-00319","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"DR","DO",7,NA,0,NA,13.8881,NA,0,NA,3.6756,NA,0,NA,0,NA,83870,NA,0,NA,0,NA,6039,NA,0,NA,0,NA,0,NA,0,NA,0,NA,22197,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonesboro Economical Transportation System","Jonesboro","AR","6104","60104","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",65419,11,"MB","DO",8,NA,0,NA,14.8997,NA,0,NA,7.7037,NA,0,NA,0,NA,248900,NA,0,NA,0,NA,16705,NA,0,NA,0,NA,0,NA,0,NA,0,NA,128691,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"National Capital Region Transportation Planning Board","Washington","DC","3106","30106","MPO, COG or Other Planning Agency","Reduced Reporter",4586770,11,"VP","PT",11,NA,0,NA,41.152,NA,0,NA,8.0178,NA,0,NA,0,NA,141316,NA,0,NA,0,NA,3434,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27533,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cecil County Government - SSCT","Elkton","MD","3108","30108","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5441567,11,"MB","DO",4,NA,0,NA,19.6813,NA,0,NA,4.4858,NA,0,NA,0,NA,320333,NA,0,NA,0,NA,16276,NA,0,NA,0,NA,0,NA,0,NA,0,NA,73011,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tehama County","Gerber","CA","9R02-027","9R02-91089","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","PT",3,NA,0,NA,24.3899,NA,0,NA,3.0863,NA,0,NA,0,NA,129096,NA,0,NA,0,NA,5293,NA,0,NA,0,NA,0,NA,0,NA,0,NA,16336,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Branch Area Transit Authority","Coldwater","MI","5R03-015","5R03-50337","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"DR","DO",10,NA,0,NA,13.1596,NA,0,NA,4.1176,NA,0,NA,0,NA,321476,NA,0,NA,0,NA,24429,NA,0,NA,0,NA,0,NA,0,NA,0,NA,100588,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hualapai Indian Tribe","Peach Springs","AZ","TR16","99433","Tribe","Reduced Reporter",0,11,"DR","DO",7,NA,0,NA,24.8384,NA,0,NA,0.7426,NA,0,NA,0,NA,159239,NA,0,NA,0,NA,6411,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4761,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Assumption Parish Council on Aging","Napoleonville","LA","6R02-002","6R02-60207","Area Agency on Aging","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,21.5776,NA,0,NA,2.1059,NA,0,NA,0,NA,164011,NA,0,NA,0,NA,7601,NA,0,NA,0,NA,0,NA,0,NA,0,NA,16007,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Martin County","Stuart","FL","4192","40192","City, County or Local Government Unit or Department of Transportation","Full Reporter",376047,11,"MB","PT",5,NA,0,NA,16.8745,NA,7.8566,NA,3.7914,NA,269786,NA,275691,NA,269165,NA,6526,NA,16237,NA,15951,NA,286,NA,0,NA,0,NA,0,NA,0,NA,60477,NA,475143,NA,79.5,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Area Regional Transit Authority","Big Bear Lake","CA","9R02-050","9R02-91012","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"CB","DO",2,NA,0,NA,24.1277,NA,0,NA,3.0463,NA,0,NA,0,NA,164165,NA,0,NA,0,NA,6804,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20727,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West's Transportation, Inc.","Milbridge","ME","1R03-008","1R03-10177","Private-For-Profit Corporation","Rural Reporter",0,11,"MB","DO",3,NA,0,NA,33.9671,NA,0,NA,2.7421,NA,0,NA,0,NA,55706,NA,0,NA,0,NA,1640,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4497,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barbour Co. Senior Center","Philippi","WV","3R05-016","3R05-30138","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",10,NA,0,NA,15.2711,NA,0,NA,1.3135,NA,0,NA,0,NA,206817,NA,0,NA,0,NA,13543,NA,0,NA,0,NA,0,NA,0,NA,0,NA,17789,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Transportation Resources For Independent People of Sandusky (TRIPS)","Fremont","OH","5R05-070","5R05-50433","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,20.7626,NA,0,NA,1.7468,NA,0,NA,0,NA,330270,NA,0,NA,0,NA,15907,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27786,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estuary Transit District","Old Saybrook","CT","1R01-001","1R01-10140","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"MB","DO",6,NA,0,NA,18.1009,NA,0,NA,3.9099,NA,0,NA,0,NA,416356,NA,0,NA,0,NA,23002,NA,0,NA,0,NA,0,NA,0,NA,0,NA,89935,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Hazleton -- Hazleton Public Transit","Hazleton","PA","3093","30093","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",56827,11,"MB","PT",8,NA,0,NA,14.1627,NA,0,NA,7.5335,NA,0,NA,0,NA,380792,NA,0,NA,0,NA,26887,NA,0,NA,0,NA,0,NA,0,NA,0,NA,202553,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Robeson County","Lumberton","NC","4R06-041","4R06-41187","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,21.4106,NA,0,NA,4.034,NA,0,NA,0,NA,368605,NA,0,NA,0,NA,17216,NA,0,NA,0,NA,0,NA,0,NA,0,NA,69449,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isanti County","Cambridge","MN","5R04-013","5R04-50264","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"DR","DO",3,NA,0,NA,9.9642,NA,0,NA,3.9071,NA,0,NA,0,NA,40116,NA,0,NA,0,NA,4026,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15730,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washita Valley Community Action Council","Chickasha","OK","6R04-001","6R04-60220","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,10.4449,NA,0,NA,1.6497,NA,0,NA,0,NA,129486,NA,0,NA,0,NA,12397,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20451,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pulaski Area Transit","Roanoke","VA","3R06-020","3R06-30115","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,13.2825,NA,0,NA,7.0934,NA,0,NA,0,NA,261851,NA,0,NA,0,NA,19714,NA,0,NA,0,NA,0,NA,0,NA,0,NA,139840,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Municipality of Lares","Lares","PR","4197","40197","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",306196,11,"DR","DO",2,NA,0,NA,11.7559,NA,0,NA,0.4071,NA,0,NA,0,NA,31012,NA,0,NA,0,NA,2638,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1074,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stark County Council on Aging / Elder Care","Dickinson","ND","8R03-001","8R03-80114","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,7.6864,NA,0,NA,1.9609,NA,0,NA,0,NA,113128,NA,0,NA,0,NA,14718,NA,0,NA,0,NA,0,NA,0,NA,0,NA,28861,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greenville Area Transit","Greenville","NC","4095","40095","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",117798,11,"DR","PT",5,NA,0,NA,9.2993,NA,0,NA,2.0026,NA,0,NA,0,NA,53220,NA,0,NA,0,NA,5723,NA,0,NA,0,NA,0,NA,0,NA,0,NA,11461,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skamania County Senior Services","Stevenson","WA","0R03-023","0R03-00336","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"MB","DO",2,NA,0,NA,25.28,NA,0,NA,2.5589,NA,0,NA,0,NA,69697,NA,0,NA,0,NA,2757,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7055,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Butte Silver Bow Transit","Butte","MT","8R02-001","8R02-80174","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",5,NA,0,NA,9.9071,NA,0,NA,1.4742,"Q",0,NA,0,NA,68795,NA,0,NA,0,NA,6944,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10237,"Q",0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terre Haute Transit Utility","Terre Haute","IN","5053","50053","City, County or Local Government Unit or Department of Transportation","Full Reporter",92742,11,"MB","DO",8,NA,0,NA,13.5731,NA,1.6807,NA,8.067,NA,436039,NA,441131,NA,435804,NA,5327,NA,33924,NA,32108,NA,1816,NA,0,NA,0,NA,0,NA,0,NA,259015,NA,435330,NA,98.6,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valley County Transit","Glasgow","MT","8R02-006","8R02-80183","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,8.2869,NA,0,NA,3.7686,NA,0,NA,0,NA,125008,NA,0,NA,0,NA,15085,NA,0,NA,0,NA,0,NA,0,NA,0,NA,56849,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shelby Public Transit","Sidney","OH","5R05-073","5R05-50497","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,14.2974,NA,0,NA,4.5792,NA,0,NA,0,NA,242370,NA,0,NA,0,NA,16952,NA,0,NA,0,NA,0,NA,0,NA,0,NA,77627,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Autonomous Municipality of Ponce","Ponce","PR","4234","40234","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",149539,11,"DR","DO",3,NA,0,NA,4.6129,NA,0,NA,0.4324,NA,0,NA,0,NA,9687,NA,0,NA,0,NA,2100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,908,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Okanogan County Transportation & Nutrition","Omak","WA","0R03-045","0R03-00332","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",8,NA,0,NA,12.3937,NA,0,NA,2.4372,NA,0,NA,0,NA,122574,NA,0,NA,0,NA,9890,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24104,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hood River County Transportation District","Hood River","OR","0R02-002","0R02-00319","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"CB","DO",3,NA,0,NA,28.6059,NA,0,NA,1.9226,NA,0,NA,0,NA,59157,NA,0,NA,0,NA,2068,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3976,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jonesboro Economical Transportation System","Jonesboro","AR","6104","60104","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",65419,11,"DR","DO",3,NA,0,NA,13.8453,NA,0,NA,1.9485,NA,0,NA,0,NA,60518,NA,0,NA,0,NA,4371,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8517,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Coolidge","Coolidge","AZ","9R01-005","9R01-91096","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"CB","DO",3,NA,0,NA,25.408,NA,0,NA,3.189,NA,0,NA,0,NA,125033,NA,0,NA,0,NA,4921,NA,0,NA,0,NA,0,NA,0,NA,0,NA,15693,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cecil County Government - SSCT","Elkton","MD","3108","30108","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5441567,11,"DR","DO",7,NA,0,NA,25.2634,NA,0,NA,4.1377,NA,0,NA,0,NA,146730,NA,0,NA,0,NA,5808,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24032,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eastern Upper Peninsula Transportation Authority","Sault Ste Marie","MI","5R03-027","5R03-50241","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"MB","DO",5,NA,0,NA,20.5518,NA,0,NA,3.6959,NA,0,NA,0,NA,208046,NA,0,NA,0,NA,10123,NA,0,NA,0,NA,0,NA,0,NA,0,NA,37414,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Moorhead, DBA: Metropolitan Area Transit","Moorhead","MN","5026","50026","City, County or Local Government Unit or Department of Transportation","Full Reporter",176676,11,"MB","PT",8,NA,0,NA,13.5948,NA,3.8539,NA,13.8398,NA,444464,NA,458396,NA,443855,NA,14541,NA,33390,NA,32649,NA,741,NA,0,NA,0,NA,0,NA,0,NA,451854,NA,1741391,NA,55.1,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West's Transportation, Inc.","Milbridge","ME","1R03-008","1R03-10177","Private-For-Profit Corporation","Rural Reporter",0,11,"DR","DO",8,NA,0,NA,31.7017,NA,0,NA,1.4134,NA,0,NA,0,NA,165800,NA,0,NA,0,NA,5230,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7392,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Galesburg","Galesburg","IL","5R01-008","5R01-50502","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",7,NA,0,NA,10.8046,NA,0,NA,1.9729,"Q",0,NA,0,NA,104210,NA,0,NA,0,NA,9645,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19029,"Q",0,NA,0,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Copiah County Human Resource Agency","Hazlehurst","MS","4R05-019","4R05-40987","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,18.9857,NA,0,NA,3.3953,NA,0,NA,0,NA,258319,NA,0,NA,0,NA,13606,NA,0,NA,0,NA,0,NA,0,NA,0,NA,46197,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Livingston Council on Aging","Denham Springs","LA","6R02-015","6R02-60200","Area Agency on Aging","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,19.6147,NA,0,NA,3.1825,NA,0,NA,0,NA,139323,NA,0,NA,0,NA,7103,NA,0,NA,0,NA,0,NA,0,NA,0,NA,22605,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Martin County","Stuart","FL","4192","40192","City, County or Local Government Unit or Department of Transportation","Full Reporter",376047,11,"DR","PT",4,NA,0,NA,16.8402,NA,9.2574,NA,1.5386,NA,0,NA,83685,NA,73440,NA,10245,NA,4925,NA,4361,NA,564,NA,0,NA,0,NA,0,NA,0,NA,6710,NA,62117,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Galesburg","Galesburg","IL","5R01-008","5R01-50502","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"MB","DO",4,NA,0,NA,15.8298,NA,0,NA,10.9021,NA,0,NA,0,NA,215776,NA,0,NA,0,NA,13631,NA,0,NA,0,NA,0,NA,0,NA,0,NA,148606,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estuary Transit District","Old Saybrook","CT","1R01-001","1R01-10140","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"DR","DO",5,NA,0,NA,18.6619,NA,0,NA,1.2299,NA,0,NA,0,NA,152673,NA,0,NA,0,NA,8181,NA,0,NA,0,NA,0,NA,0,NA,0,NA,10062,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Hazleton -- Hazleton Public Transit","Hazleton","PA","3093","30093","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",56827,11,"DR","PT",3,NA,0,NA,9.1214,NA,0,NA,1.502,NA,0,NA,0,NA,37051,NA,0,NA,0,NA,4062,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6101,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Senior Citizens Council","Sheridan","WY","8R05-011","8R05-80193","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,10.0495,NA,0,NA,2.2344,NA,0,NA,0,NA,177856,NA,0,NA,0,NA,17698,NA,0,NA,0,NA,0,NA,0,NA,0,NA,39544,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Champaign Transit System","Norwalk","OH","5R05-046","5R05-50284","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,12.9298,NA,0,NA,1.3499,NA,0,NA,0,NA,233888,NA,0,NA,0,NA,18089,NA,0,NA,0,NA,0,NA,0,NA,0,NA,24418,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mountain Area Regional Transit Authority","Big Bear Lake","CA","9R02-050","9R02-91012","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,11,"MB","DO",5,NA,0,NA,17.148,NA,0,NA,6.2767,NA,0,NA,0,NA,327733,NA,0,NA,0,NA,19112,NA,0,NA,0,NA,0,NA,0,NA,0,NA,119960,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Logan Transit System","Logan","OH","5R05-059","5R05-50438","Private-Non-Profit Corporation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,13.7415,NA,0,NA,4.6579,NA,0,NA,0,NA,95572,NA,0,NA,0,NA,6955,NA,0,NA,0,NA,0,NA,0,NA,0,NA,32396,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macon County","Franklin","NC","4R06-030","4R06-41191","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"MB","DO",2,NA,0,NA,13.3183,NA,0,NA,3.28,NA,0,NA,0,NA,57735,NA,0,NA,0,NA,4335,NA,0,NA,0,NA,0,NA,0,NA,0,NA,14219,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lowndes County","Valdosta","GA","4R03-094","4R03-40967","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",11,NA,0,NA,14.1714,NA,0,NA,1.4321,NA,0,NA,0,NA,267528,NA,0,NA,0,NA,18878,NA,0,NA,0,NA,0,NA,0,NA,0,NA,27035,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skamania County Senior Services","Stevenson","WA","0R03-023","0R03-00336","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,11,"DR","DO",9,NA,0,NA,17.7427,NA,0,NA,1.3361,NA,0,NA,0,NA,181579,NA,0,NA,0,NA,10234,NA,0,NA,0,NA,0,NA,0,NA,0,NA,13674,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terre Haute Transit Utility","Terre Haute","IN","5053","50053","City, County or Local Government Unit or Department of Transportation","Full Reporter",92742,11,"DR","DO",3,NA,0,NA,4.7965,NA,4.9112,NA,2.0835,NA,0,NA,67636,NA,41653,NA,25983,NA,9785,NA,8684,NA,1101,NA,0,NA,0,NA,0,NA,0,NA,18093,NA,88858,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
