"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","NTD Reporter Type","Primary UZA Population","Agency VOMS","Mode","Type of Service","Mode VOMS","Mode VOMS Questionable","Max Trains in Operation","Max Trains in Operation Questionable","Average Speed (mi/hr)","Average Speed (mi/hr) Questionable","Average Passenger Trip Length (mi)","Average Passenger Trip Length (mi) Questionable","Passengers per Hour","Passengers per Hour Questionable","Scheduled Vehicle Revenue Miles","Scheduled Vehicle Revenue Miles Questionable","Vehicle Miles","Vehicle Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Deadhead Miles","Deadhead Miles Questionable","Vehicle Hours","Vehicle Hours Questionable","Vehicle  
Revenue  
Hours","Vehicle Revenue Hours Questionable","Deadhead Hours","Deadhead Hours Questionable","Train Miles","Train Miles Questionable","Train  
Revenue 
Miles","Train Revenue Miles Questionable","Train Hours","Train Hours Questionable","Train  
Revenue  
Hours","Train Revenue Hours Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Passenger Miles","Passenger Miles Questionable","Directional Route Miles","Directional Route Miles Questionable","Any data questionable","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","1"
"City of Tyler, dba: Tyler Transit","Tyler","TX","6089","60089","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",130247,30,"CB","PT",1,NA,0,NA,25.1743,NA,0,NA,0.3667,NA,0,NA,0,NA,59940,NA,0,NA,0,NA,2381,NA,0,NA,0,NA,0,NA,0,NA,0,NA,873,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of La Crosse, dba: LaCrosse Municipal Transit Utility","La Crosse","WI","5004","50004","City, County or Local Government Unit or Department of Transportation","Full Reporter",100868,30,"MB","DO",16,NA,0,NA,14.3003,NA,2.998,NA,14.9344,NA,867634,NA,904772,NA,866971,NA,37801,NA,64669,NA,60626,NA,4043,NA,0,NA,0,NA,0,NA,0,NA,905412,NA,2714450,NA,125,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Brownsville , dba: Brownsville Metro","Brownsville","TX","6014","60014","City, County or Local Government Unit or Department of Transportation","Full Reporter",217585,30,"MB","DO",16,NA,0,NA,12.1517,NA,4.5518,"W",24.9812,NA,731361,NA,778199,NA,725466,NA,52733,NA,62490,NA,59701,NA,2789,NA,0,NA,0,NA,0,NA,0,NA,1491403,NA,6788595,"W",235.7,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of La Crosse, dba: LaCrosse Municipal Transit Utility","La Crosse","WI","5004","50004","City, County or Local Government Unit or Department of Transportation","Full Reporter",100868,30,"DR","PT",14,NA,0,NA,17.128,NA,6.907,NA,2.4786,NA,0,NA,164951,NA,121746,NA,43205,NA,11408,NA,7108,NA,4300,NA,0,NA,0,NA,0,NA,0,NA,17618,NA,121688,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Billings, dba: Metropolitan Transit System","Billings","MT","8004","80004","City, County or Local Government Unit or Department of Transportation","Full Reporter",114773,30,"MB","DO",18,NA,0,NA,14.5246,NA,4.2362,NA,10.1754,NA,609027,NA,658079,NA,606184,NA,51895,NA,43347,NA,41735,NA,1612,NA,0,NA,0,NA,0,NA,0,NA,424671,NA,1798974,NA,199.4,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muskogee County Public Transit Authority","Muskogee","OK","6R04-015","6R04-60203","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"MB","DO",4,NA,0,NA,15.3623,NA,0,NA,3.8699,NA,0,NA,0,NA,127138,NA,0,NA,0,NA,8276,NA,0,NA,0,NA,0,NA,0,NA,0,NA,32027,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Muskogee County Public Transit Authority","Muskogee","OK","6R04-015","6R04-60203","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"DR","DO",25,NA,0,NA,12.5197,NA,0,NA,1.3919,NA,0,NA,0,NA,452498,NA,0,NA,0,NA,36143,NA,0,NA,0,NA,0,NA,0,NA,0,NA,50306,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iowa Northland Regional Council of Governments","Waterloo","IA","7R01-007","7R01-70064","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"DR","DO",29,NA,0,NA,17.1004,NA,0,NA,3.7957,NA,0,NA,0,NA,426415,NA,0,NA,0,NA,24936,NA,0,NA,0,NA,0,NA,0,NA,0,NA,94650,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perry County Transit","New Lexington","OH","5R05-066","5R05-50343","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,29,"DR","DO",29,NA,0,NA,20.6241,NA,0,NA,1.4971,NA,0,NA,0,NA,736158,NA,0,NA,0,NA,35694,NA,0,NA,0,NA,0,NA,0,NA,0,NA,53438,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macon-Bibb County Transit Authority, dba: Public Bus Transportation","Macon","GA","4130","40130","Independent Public Agency or Authority of Transit Service","Reduced Reporter",137570,29,"MB","DO",23,NA,0,NA,18.6577,NA,0,NA,12.5926,NA,0,NA,0,NA,828197,NA,0,NA,0,NA,44389,NA,0,NA,0,NA,0,NA,0,NA,0,NA,558975,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macon-Bibb County Transit Authority, dba: Public Bus Transportation","Macon","GA","4130","40130","Independent Public Agency or Authority of Transit Service","Reduced Reporter",137570,29,"DR","DO",6,NA,0,NA,14.6826,NA,0,NA,1.6721,NA,0,NA,0,NA,291758,NA,0,NA,0,NA,19871,NA,0,NA,0,NA,0,NA,0,NA,0,NA,33226,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stanislaus County , dba: Stanislaus Regional Transit","Modesto","CA","9236","90236","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",358172,29,"MB","PT",16,NA,0,NA,18.6702,NA,0,NA,6.6662,NA,0,NA,0,NA,796301,NA,0,NA,0,NA,42651,NA,0,NA,0,NA,0,NA,0,NA,0,NA,284322,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Transit Authority","Visalia","CA","9R02-001","9R02-91053","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"MB","PT",24,NA,0,NA,24.2721,NA,0,NA,9.2474,NA,0,NA,0,NA,816927,NA,0,NA,0,NA,33657,NA,0,NA,0,NA,0,NA,0,NA,0,NA,311240,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Clarksville, dba: Clarksville Transit System","Clarksville","TN","4092","40092","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",158655,29,"MB","DO",18,NA,0,NA,16.6119,NA,0,NA,9.16,NA,0,NA,0,NA,1176137,NA,0,NA,0,NA,70801,NA,0,NA,0,NA,0,NA,0,NA,0,NA,648536,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stanislaus County , dba: Stanislaus Regional Transit","Modesto","CA","9236","90236","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",358172,29,"DR","PT",12,NA,0,NA,12.6999,NA,0,NA,2.1226,NA,0,NA,0,NA,270216,NA,0,NA,0,NA,21277,NA,0,NA,0,NA,0,NA,0,NA,0,NA,45162,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Transit Authority","Visalia","CA","9R02-001","9R02-91053","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"DR","PT",5,NA,0,NA,9.1987,NA,0,NA,1.9016,NA,0,NA,0,NA,42167,NA,0,NA,0,NA,4584,NA,0,NA,0,NA,0,NA,0,NA,0,NA,8717,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Clarksville, dba: Clarksville Transit System","Clarksville","TN","4092","40092","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",158655,29,"DR","DO",11,NA,0,NA,14.1589,NA,0,NA,1.4757,NA,0,NA,0,NA,374178,NA,0,NA,0,NA,26427,NA,0,NA,0,NA,0,NA,0,NA,0,NA,38998,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stanislaus County , dba: Stanislaus Regional Transit","Modesto","CA","9236","90236","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",358172,29,"CB","PT",1,NA,0,NA,31.6179,NA,0,NA,3.6101,NA,0,NA,0,NA,36329,NA,0,NA,0,NA,1149,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4148,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMART Starkville-MSU Area Rapid Transit","MSU","MS","4R05-035","4R05-41030","University","Rural Reporter",0,29,"MB","DO",28,NA,0,NA,10.417,NA,0,NA,11.5805,NA,0,NA,0,NA,664634,NA,0,NA,0,NA,63803,NA,0,NA,0,NA,0,NA,0,NA,0,NA,738871,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMART Starkville-MSU Area Rapid Transit","MSU","MS","4R05-035","4R05-41030","University","Rural Reporter",0,29,"DR","DO",1,NA,0,NA,12.6312,NA,0,NA,1.3957,NA,0,NA,0,NA,25856,NA,0,NA,0,NA,2047,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2857,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Redding Area Bus Authority","Redding","CA","9093","90093","Independent Public Agency or Authority of Transit Service","Full Reporter",117731,29,"MB","PT",13,NA,0,NA,16.6334,NA,7.4532,NA,13.8864,NA,695876,NA,717553,NA,695876,NA,21677,NA,43876,NA,41836,NA,2040,NA,0,NA,0,NA,0,NA,0,NA,580953,NA,4329936,NA,158,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Redding Area Bus Authority","Redding","CA","9093","90093","Independent Public Agency or Authority of Transit Service","Full Reporter",117731,29,"DR","PT",16,NA,0,NA,17.0775,NA,8.048,NA,3.124,NA,0,NA,306331,NA,268782,NA,37549,NA,18451,NA,15739,NA,2712,NA,0,NA,0,NA,0,NA,0,NA,49169,NA,395714,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Alabama Regional Planning and Development Commission","Anniston","AL","4064","40064","MPO, COG or Other Planning Agency","Reduced Reporter",79796,29,"MB","PT",4,NA,0,NA,15.5124,NA,0,NA,10.6564,NA,0,NA,0,NA,209727,NA,0,NA,0,NA,13520,NA,0,NA,0,NA,0,NA,0,NA,0,NA,144074,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Alabama Regional Planning and Development Commission","Anniston","AL","4064","40064","MPO, COG or Other Planning Agency","Reduced Reporter",79796,29,"DR","PT",25,NA,0,NA,9.4009,NA,0,NA,2.4951,NA,0,NA,0,NA,412135,NA,0,NA,0,NA,43840,NA,0,NA,0,NA,0,NA,0,NA,0,NA,109385,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLean County","Bloomington","IL","5R01-034","5R01-50338","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,29,"MB","DO",6,NA,0,NA,16.2332,NA,0,NA,4.7002,NA,0,NA,0,NA,72400,NA,0,NA,0,NA,4460,NA,0,NA,0,NA,0,NA,0,NA,0,NA,20963,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McLean County","Bloomington","IL","5R01-034","5R01-50338","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,29,"DR","DO",23,NA,0,NA,15.5382,NA,0,NA,2.5539,NA,0,NA,0,NA,637627,NA,0,NA,0,NA,41036,NA,0,NA,0,NA,0,NA,0,NA,0,NA,104800,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peter Pan Bus Lines","Springfield","MA",NA,"11160","Private-For-Profit Corporation","Reduced Reporter",4181019,29,"CB","DO",29,NA,0,NA,40.2644,NA,0,NA,12.3271,NA,0,NA,0,NA,2801234,NA,0,NA,0,NA,69571,NA,0,NA,0,NA,0,NA,0,NA,0,NA,857607,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Cary, dba: GoCary","Cary","NC","4143","40143","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",884891,29,"MB","PT",10,NA,0,NA,15.4946,NA,0,NA,5.6203,NA,0,NA,0,NA,621022,NA,0,NA,0,NA,40080,NA,0,NA,0,NA,0,NA,0,NA,0,NA,225261,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Cary, dba: GoCary","Cary","NC","4143","40143","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",884891,29,"DR","PT",19,NA,0,NA,16.252,NA,0,NA,1.3167,NA,0,NA,0,NA,534641,NA,0,NA,0,NA,32897,NA,0,NA,0,NA,0,NA,0,NA,0,NA,43316,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mid-Ohio Regional Planning Commission","Columbus","OH","5191","50191","MPO, COG or Other Planning Agency","Full Reporter",1368035,29,"VP","PT",29,NA,0,NA,45.5928,NA,51.2681,NA,4.8532,NA,0,NA,645275,NA,645275,NA,0,NA,14153,NA,14153,NA,0,NA,0,NA,0,NA,0,NA,0,NA,68688,NA,3521504,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Thousand Oaks, dba: Thousand Oaks Transit","Thousand Oaks","CA","9165","90165","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214811,29,"MB","PT",8,NA,0,NA,14.6207,NA,0,NA,6.6702,NA,0,NA,0,NA,318220,NA,0,NA,0,NA,21765,NA,0,NA,0,NA,0,NA,0,NA,0,NA,145176,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Sioux City, dba: Sioux City Transit System","Sioux City","IA","7012","70012","City, County or Local Government Unit or Department of Transportation","Full Reporter",106494,29,"MB","DO",19,NA,0,NA,13.9972,NA,4.47,NA,19.4857,NA,615025,NA,616652,NA,599361,NA,17291,NA,43826,NA,42820,NA,1006,NA,0,NA,0,NA,0,NA,0,NA,834379,NA,3729674,NA,285,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York City Economic Development Corporation","New York","NY",NA,"22930","Private-Non-Profit Corporation","Full Reporter",18351295,29,"MB","PT",6,NA,0,NA,12.2522,"W",0,"W",16.7041,"W",125708,NA,125708,"W",125708,"W",0,NA,10260,NA,10260,"W",0,NA,0,NA,0,NA,0,NA,0,NA,171384,NA,0,"W",18.8,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cape May County","Cape May Court House","NJ","2203","20203","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",51291,29,"DR","DO",29,NA,0,NA,13.2493,NA,0,NA,2.6083,NA,0,NA,0,NA,561785,NA,0,NA,0,NA,42401,NA,0,NA,0,NA,0,NA,0,NA,0,NA,110594,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Choctaw Nation of Oklahoma","Hugo","OK","6T03","60003","Tribe","Reduced Reporter",0,29,"DR","DO",29,NA,0,NA,42.2799,NA,0,NA,1.4474,NA,0,NA,0,NA,1258629,NA,0,NA,0,NA,29769,NA,0,NA,0,NA,0,NA,0,NA,0,NA,43088,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Thousand Oaks, dba: Thousand Oaks Transit","Thousand Oaks","CA","9165","90165","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214811,29,"DR","PT",21,NA,0,NA,16.6517,NA,0,NA,2.199,NA,0,NA,0,NA,649551,NA,0,NA,0,NA,39008,NA,0,NA,0,NA,0,NA,0,NA,0,NA,85778,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Sioux City, dba: Sioux City Transit System","Sioux City","IA","7012","70012","City, County or Local Government Unit or Department of Transportation","Full Reporter",106494,29,"DR","PT",10,NA,0,NA,11.416,NA,5.3676,NA,2.1155,NA,0,NA,239760,NA,229063,NA,10697,NA,20805,NA,20065,NA,740,NA,0,NA,0,NA,0,NA,0,NA,42447,NA,227839,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"New York City Economic Development Corporation","New York","NY",NA,"22930","Private-Non-Profit Corporation","Full Reporter",18351295,29,"FB","PT",23,NA,0,NA,12.6622,NA,5.4577,NA,84.8142,NA,921486,NA,916365,NA,846623,NA,69742,NA,72140,NA,66862,NA,5278,NA,0,NA,0,NA,0,NA,0,NA,5670849,NA,30949943,NA,58.12,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southwest Area Regional Transit District","Uvalde","TX","6R05-023","6R05-60256","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"DR","DO",29,NA,0,NA,16.7493,NA,0,NA,4.9974,NA,0,NA,0,NA,394462,NA,0,NA,0,NA,23551,NA,0,NA,0,NA,0,NA,0,NA,0,NA,117693,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murray-Calloway County Transit Authority","Murray","KY","4R04-011","4R04-41053","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"MB","DO",3,NA,0,NA,10.3381,NA,0,NA,4.5955,NA,0,NA,0,NA,78456,NA,0,NA,0,NA,7589,NA,0,NA,0,NA,0,NA,0,NA,0,NA,34875,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St Johns County, Florida, dba: Sunshine Bus Co.","St. Augustine","FL","4155","40155","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69173,29,"MB","DO",9,NA,0,NA,21.0236,NA,0,NA,9.704,NA,0,NA,0,NA,607581,NA,0,NA,0,NA,28900,NA,0,NA,0,NA,0,NA,0,NA,0,NA,280445,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murray-Calloway County Transit Authority","Murray","KY","4R04-011","4R04-41053","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"DR","DO",26,NA,0,NA,14.4938,NA,0,NA,1.7828,NA,0,NA,0,NA,548749,NA,0,NA,0,NA,37861,NA,0,NA,0,NA,0,NA,0,NA,0,NA,67499,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St Johns County, Florida, dba: Sunshine Bus Co.","St. Augustine","FL","4155","40155","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",69173,29,"DR","DO",20,NA,0,NA,10.7278,NA,0,NA,1.8243,NA,0,NA,0,NA,332582,NA,0,NA,0,NA,31002,NA,0,NA,0,NA,0,NA,0,NA,0,NA,56556,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIDAS Council of Governments","Fort Dodge","IA","7R01-005","7R01-70256","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,29,"DR","DO",29,NA,0,NA,10.6995,NA,0,NA,4.7921,NA,0,NA,0,NA,324207,NA,0,NA,0,NA,30301,NA,0,NA,0,NA,0,NA,0,NA,0,NA,145206,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Sharon, dba: Shenango Valley Shuttle Service","Hermitage","PA","3055","30055","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",387550,28,"MB","DO",5,NA,0,NA,11.7947,NA,0,NA,6.4112,NA,0,NA,0,NA,153897,NA,0,NA,0,NA,13048,NA,0,NA,0,NA,0,NA,0,NA,0,NA,83653,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Sharon, dba: Shenango Valley Shuttle Service","Hermitage","PA","3055","30055","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",387550,28,"DR","DO",23,NA,0,NA,19.1138,NA,0,NA,3.0728,NA,0,NA,0,NA,595623,NA,0,NA,0,NA,31162,NA,0,NA,0,NA,0,NA,0,NA,0,NA,95754,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Town of Oro Valley , dba: Transit Service Division","Oro Valley","AZ","9191","90191","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",843168,28,"DR","DO",28,NA,0,NA,16.7026,NA,0,NA,1.7592,NA,0,NA,0,NA,454277,NA,0,NA,0,NA,27198,NA,0,NA,0,NA,0,NA,0,NA,0,NA,47847,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin Regional Transit Authority","Greenfield","MA","1R02-005","1R02-10173","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"MB","DO",11,NA,0,NA,19.895,NA,0,NA,6.6242,NA,0,NA,0,NA,396885,NA,0,NA,0,NA,19949,NA,0,NA,0,NA,0,NA,0,NA,0,NA,132146,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Altamont Corridor Express","Stockton","CA","9182","90182","Independent Public Agency or Authority of Transit Service","Full Reporter",370583,28,"CR","PT",28,NA,8,NA,39.5987,NA,43.6935,NA,52.9507,NA,1211794,NA,1170229,NA,1126384,NA,43845,NA,35009,NA,28445,NA,6564,NA,171468,NA,168073,NA,5360,NA,4367,NA,1506183,NA,65810476,NA,172,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franklin Regional Transit Authority","Greenfield","MA","1R02-005","1R02-10173","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"DR","DO",17,NA,0,NA,12.2697,NA,0,NA,1.5896,NA,0,NA,0,NA,196438,NA,0,NA,0,NA,16010,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25450,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPAN, Incorporated","Denton","TX","6116","60116","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",366174,28,"DR","DO",28,NA,0,NA,20.0443,NA,0,NA,1.7998,NA,0,NA,0,NA,627406,NA,0,NA,0,NA,31301,NA,0,NA,0,NA,0,NA,0,NA,0,NA,56335,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Northeast Iowa Community Action Corporation","Decorah","IA","7R01-001","7R01-70195","Private-Non-Profit Corporation","Rural Reporter",0,28,"DR","DO",28,NA,0,NA,8.8064,NA,0,NA,1.1361,NA,0,NA,0,NA,1014364,NA,0,NA,0,NA,115185,NA,0,NA,0,NA,0,NA,0,NA,0,NA,130860,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Oxford","Oxford","MS","4R05-030","4R05-41052","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,28,"MB","DO",27,NA,0,NA,20.6324,NA,0,NA,29.4741,NA,0,NA,0,NA,741322,NA,0,NA,0,NA,35930,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1059006,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Oxford","Oxford","MS","4R05-030","4R05-41052","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,28,"DR","DO",1,NA,0,NA,20.8485,NA,0,NA,26.4102,NA,0,NA,0,NA,15553,NA,0,NA,0,NA,746,NA,0,NA,0,NA,0,NA,0,NA,0,NA,19702,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cedar Valley Services, Inc.","Austin","MN","5R04-030","5R04-50450","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"DR","DO",15,NA,0,NA,11.7519,NA,0,NA,3.7655,NA,0,NA,0,NA,438803,NA,0,NA,0,NA,37339,NA,0,NA,0,NA,0,NA,0,NA,0,NA,140600,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cedar Valley Services, Inc.","Austin","MN","5R04-030","5R04-50450","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,28,"MB","DO",13,NA,0,NA,11.4145,NA,0,NA,5.3534,NA,0,NA,0,NA,282040,NA,0,NA,0,NA,24709,NA,0,NA,0,NA,0,NA,0,NA,0,NA,132278,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University of Oklahoma, dba: Cleveland Area Rapid Transit","Norman","OK","6096","60096","University","Reduced Reporter",103898,28,"MB","DO",17,NA,0,NA,12.3637,NA,0,NA,30.0845,NA,0,NA,0,NA,442313,NA,0,NA,0,NA,35775,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1076274,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"University of Oklahoma, dba: Cleveland Area Rapid Transit","Norman","OK","6096","60096","University","Reduced Reporter",103898,28,"DR","DO",11,NA,0,NA,10.6691,NA,0,NA,1.7169,NA,0,NA,0,NA,201421,NA,0,NA,0,NA,18879,NA,0,NA,0,NA,0,NA,0,NA,0,NA,32413,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"City of Las Cruces NM, dba: RoadRUNNER Transit","Las Cruces","NM","6049","60049","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",128600,28,"MB","DO",13,NA,0,NA,12.9948,NA,0,NA,12.7012,NA,0,NA,0,NA,555893,NA,0,NA,0,NA,42778,NA,0,NA,0,NA,0,NA,0,NA,0,NA,543333,NA,0,NA,0,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
