"Agency","City","State","Legacy NTD ID","NTD ID","Organization Type","Reporter Type","Primary UZA 
 Population","Agency VOMS","Mode","TOS","Mode VOMS","Ratios:","Fare Revenues per Unlinked Passenger Trip","Fare Revenues per Unlinked Passenger Trip Questionable","Fare Revenues per Total Operating Expense (Recovery Ratio)","Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable","Cost per 
 Hour","Cost per Hour Questionable","Passengers per Hour","Passengers per Hour Questionable","Cost per Passenger","Cost per Passenger Questionable","Cost per Passenger Mile","Cost per Passenger Mile Questionable","Source Data:","Fare Revenues Earned","Fare Revenues Earned Questionable","Total Operating Expenses","Total Operating Expenses Questionable","Unlinked Passenger Trips","Unlinked Passenger Trips Questionable","Vehicle Revenue Hours","Vehicle Revenue Hours Questionable","Passenger Miles","Passenger Miles Questionable","Vehicle Revenue Miles","Vehicle Revenue Miles Questionable","Any data questionable?","...40","...41","...42","1","...44","...45"
"City of Springfield, dba: City Utilities of Springfield, MO","Springfield","MO","7003","70003","City, County or Local Government Unit or Department of Transportation","Full Reporter",273724,22,"DR","DO",4,NA,1.5517,NA,0.029,NA,104.6528,NA,1.9552,NA,53.5265,NA,9.1394,NA,NA,32203,NA,1110890,NA,20754,NA,10615,NA,121549,NA,152314,NA,"No",NA,NA,NA,NA,NA,NA
"City of Carlsbad","Carlsbad","NM","6R03-027","6R03-60184","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"MB","DO",3,NA,1.8019,NA,0.0906,NA,23.9236,NA,1.203,NA,19.8864,NA,0,NA,NA,13368,NA,147537,NA,7419,NA,6167,NA,0,NA,54578,NA,"No",NA,NA,NA,NA,NA,NA
"Wiregrass Transit Authority","Dothan","AL","4103","40103","MPO, COG or Other Planning Agency","Reduced Reporter",68781,22,"DR","PT",3,NA,0,NA,0,NA,36.0115,NA,1.1539,NA,31.2086,NA,0,NA,NA,0,NA,1034503,NA,33148,NA,28727,NA,0,NA,576320,NA,"No",NA,NA,NA,NA,NA,NA
"Valley Transit","Walla Walla","WA","64","64","Independent Public Agency or Authority of Transit Service","Reduced Reporter",55805,22,"VP","DO",3,NA,4.0396,NA,0.2061,NA,100.1124,NA,5.1083,NA,19.5979,NA,0,NA,NA,30479,NA,147866,NA,7545,NA,1477,NA,0,NA,63320,NA,"No",NA,NA,NA,NA,NA,NA
"City of Winter Park","Winter Park","CO",NA,"8R01-88225","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"DR","PT",3,NA,0,NA,0,NA,58.3686,NA,5.3435,NA,10.9232,NA,0,NA,NA,0,NA,200321,NA,18339,NA,3432,NA,0,NA,26389,NA,"No",NA,NA,NA,NA,NA,NA
"Alabama Tombigbee Regional Planning Commission","Camden","AL","4R01-007","4R01-41084","MPO, COG or Other Planning Agency","Rural Reporter",0,22,"DR","DO",22,NA,1.1429,NA,0.1,NA,49.8039,NA,4.3578,NA,11.4287,NA,0,NA,NA,81290,NA,812900,NA,71128,NA,16322,NA,0,NA,250441,NA,"No",NA,NA,NA,NA,NA,NA
"Gloucester County","West Deptford","NJ","2195","20195","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",5441567,22,"DR","DO",22,NA,0,NA,0,NA,172.1439,NA,2.1944,NA,78.4479,NA,0,NA,NA,0,NA,1982065,NA,25266,NA,11514,NA,0,NA,191126,NA,"No",NA,NA,NA,NA,NA,NA
"Brookings Area Transit Authority","Brookings","SD","8R04-003","8R04-80187","Private-Non-Profit Corporation","Rural Reporter",0,22,"DR","DO",22,NA,1.3481,NA,0.1454,NA,40.4921,NA,4.3674,NA,9.2714,NA,0,NA,NA,199793,NA,1374099,NA,148208,NA,33935,NA,0,NA,474554,NA,"No",NA,NA,NA,NA,NA,NA
"Midland County Board of Commissioners, dba: County Connection of Midland","Midland","MI","5208","50208","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",59014,22,"DR","DO",22,NA,0.5726,NA,0.0173,NA,54.7602,NA,1.6571,NA,33.0467,NA,0,NA,NA,44351,NA,2559767,NA,77459,NA,46745,NA,0,NA,1075725,NA,"No",NA,NA,NA,NA,NA,NA
"Boston Express Bus, Inc.","Concord","NH","1133","10133","Private-For-Profit Corporation","Reduced Reporter",4181019,22,"CB","DO",22,NA,11.0545,NA,0.9014,NA,208.2223,NA,16.9782,NA,12.2641,NA,0,NA,NA,6736983,NA,7474139,NA,609434,NA,35895,NA,0,NA,1245240,NA,"No",NA,NA,NA,NA,NA,NA
"Roscommon County Transportation Authority","PRUDENVILLE","MI","5R03-059","5R03-50242","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,22,"DR","DO",22,NA,1.8011,NA,0.0786,NA,68.9597,NA,3.0079,NA,22.9265,NA,0,NA,NA,159150,NA,2025828,NA,88362,NA,29377,NA,0,NA,567167,NA,"No",NA,NA,NA,NA,NA,NA
"Eagle County Regional Transportation Authority","Gypsum","CO","8R01-001","8R01-80155","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"MB","DO",22,NA,1.7569,NA,0.1843,NA,118.4643,NA,12.4298,NA,9.5306,NA,0,NA,NA,1860359,NA,10091853,NA,1058885,NA,85189,NA,0,NA,1984302,NA,"No",NA,NA,NA,NA,NA,NA
"Sumter County Board of County Commissioners","Bushnell","FL","4R02-032","4R02-40999","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"DR","PT",20,NA,0.6131,NA,0.0246,NA,51.9107,NA,2.0813,NA,24.9416,NA,0,NA,NA,34506,NA,1403664,NA,56278,NA,27040,NA,0,NA,335791,NA,"No",NA,NA,NA,NA,NA,NA
"Rowan County, dba: Rowant Transit System","Salisbury","NC","4217","40217","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214881,22,"DR","PT",20,NA,0.3345,NA,0.0237,NA,25.0303,NA,1.7721,NA,14.125,NA,0,NA,NA,25775,NA,1088344,NA,77051,NA,43481,NA,0,NA,659011,NA,"No",NA,NA,NA,NA,NA,NA
"Lifetime Resources, Inc.","Dillsboro","IN","5R02-026","5R02-50324","Private-Non-Profit Corporation","Rural Reporter",0,22,"DR","DO",20,NA,0.9377,NA,0.0411,NA,41.8686,NA,1.8348,NA,22.8192,NA,0,NA,NA,65749,NA,1599968,NA,70115,NA,38214,NA,0,NA,700210,NA,"No",NA,NA,NA,NA,NA,NA
"Sumter County Board of County Commissioners","Bushnell","FL","4R02-032","4R02-40999","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"MB","PT",2,NA,0,NA,0,NA,24.0579,NA,2.5281,NA,9.5163,NA,0,NA,NA,0,NA,125101,NA,13146,NA,5200,NA,0,NA,21842,NA,"No",NA,NA,NA,NA,NA,NA
"Rowan County, dba: Rowant Transit System","Salisbury","NC","4217","40217","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",214881,22,"MB","PT",2,NA,0.7526,NA,0.0795,NA,27.5816,NA,2.9146,NA,9.4632,NA,0,NA,NA,11816,NA,148582,NA,15701,NA,5387,NA,0,NA,87942,NA,"No",NA,NA,NA,NA,NA,NA
"Lifetime Resources, Inc.","Dillsboro","IN","5R02-026","5R02-50324","Private-Non-Profit Corporation","Rural Reporter",0,22,"MB","DO",2,NA,0.9036,NA,0.0798,NA,31.7462,NA,2.8042,NA,11.3211,NA,0,NA,NA,10933,NA,136985,NA,12100,NA,4315,NA,0,NA,57895,NA,"No",NA,NA,NA,NA,NA,NA
"City of Carlsbad","Carlsbad","NM","6R03-027","6R03-60184","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"DR","DO",19,NA,1.41,NA,0.0906,NA,33.2913,NA,2.1392,NA,15.5627,NA,0,NA,NA,48092,NA,530796,NA,34107,NA,15944,NA,0,NA,152099,NA,"No",NA,NA,NA,NA,NA,NA
"City of Springfield, dba: City Utilities of Springfield, MO","Springfield","MO","7003","70003","City, County or Local Government Unit or Department of Transportation","Full Reporter",273724,22,"MB","DO",18,NA,0.6937,NA,0.1095,NA,109.9968,NA,17.3656,NA,6.3342,NA,1.3922,NA,NA,880653,NA,8041424,NA,1269526,NA,73106,NA,5776181,NA,1075183,NA,"No",NA,NA,NA,NA,NA,NA
"City of Winter Park","Winter Park","CO",NA,"8R01-88225","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"MB","PT",18,NA,0,NA,0,NA,74.5223,NA,18.7141,NA,3.9821,NA,0,NA,NA,0,NA,1920364,NA,482244,NA,25769,NA,0,NA,343101,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Area Transit District","Preston","CT","1040","10040","Independent Public Agency or Authority of Transit Service","Full Reporter",209190,22,"MB","DO",18,NA,1.1501,NA,0.1863,NA,91.2606,NA,14.7862,NA,6.172,NA,1.0443,NA,NA,1094570,NA,5873898,NA,951700,NA,64364,NA,5624547,NA,993557,NA,"No",NA,NA,NA,NA,NA,NA
"Wadena County Social Services","Wadena","MN","5R04-020","5R04-50446","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,22,"DR","DO",18,NA,0.8611,NA,0.0651,NA,51.4359,NA,3.889,NA,13.2259,NA,0,NA,NA,49396,NA,758731,NA,57367,NA,14751,NA,0,NA,160642,NA,"No",NA,NA,NA,NA,NA,NA
"Cache Valley Transit District","Logan","UT","8028","80028","Independent Public Agency or Authority of Transit Service","Full Reporter",94983,22,"MB","DO",17,NA,0,NA,0,NA,85.7822,NA,28.3544,NA,3.0254,NA,0.9385,NA,NA,0,NA,4559493,NA,1507093,NA,53152,NA,4858236,NA,819159,NA,"No",NA,NA,NA,NA,NA,NA
"South East Area Transit","Zanesville","OH","5R05-074","5R05-50341","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,22,"DR","DO",17,NA,0.9512,NA,0.0146,NA,221.8988,NA,3.4125,NA,65.026,NA,0,NA,NA,36524,NA,2496805,NA,38397,NA,11252,NA,0,NA,259143,NA,"No",NA,NA,NA,NA,NA,NA
"Greenville Transit Authority","Greenville","SC","4053","40053","Independent Public Agency or Authority of Transit Service","Full Reporter",400492,22,"MB","DO",17,NA,0.9106,NA,0.1489,NA,90.3782,NA,14.7744,NA,6.1172,NA,1.2065,"W",NA,769805,NA,5171530,NA,845407,NA,57221,NA,4286357,"W",846184,NA,"Yes",NA,NA,NA,NA,NA,NA
"City of Mankato , dba: Greater Mankato Transit System","Mankato","MN","5205","50205","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",57584,22,"MB","DO",16,NA,0.7565,NA,0.2178,NA,91.078,NA,26.2262,NA,3.4728,NA,0,NA,NA,505573,NA,2321032,NA,668349,NA,25484,NA,0,NA,319693,NA,"No",NA,NA,NA,NA,NA,NA
"City of Lawton  , dba: Lawton Area Transit System","Lawton","OK","6094","60094","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",94457,22,"MB","DO",15,NA,0.8883,NA,0.1297,NA,65.3271,NA,9.541,NA,6.847,NA,0,NA,NA,308004,NA,2374182,NA,346748,NA,36343,NA,0,NA,527443,NA,"No",NA,NA,NA,NA,NA,NA
"County of Muskegon, dba: Muskegon Area Transit System","Muskegon Heights","MI","5037","50037","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",161280,22,"MB","DO",15,NA,0.699,NA,0.0887,NA,84.6009,NA,10.7402,NA,7.8771,NA,0,NA,NA,324987,NA,3662543,NA,464963,NA,43292,NA,0,NA,631800,NA,"No",NA,NA,NA,NA,NA,NA
"Waccamaw Regional Transportation Authority","Conway","SC","4102","40102","Independent Public Agency or Authority of Transit Service","Reduced Reporter",215304,22,"MB","DO",14,NA,0.8254,NA,0.0876,NA,115.1992,NA,12.2209,NA,9.4264,NA,0,NA,NA,420637,NA,4803578,NA,509586,NA,41698,NA,0,NA,907703,NA,"No",NA,NA,NA,NA,NA,NA
"Town of Huntington, dba: Huntington Area Rapid Transit","Huntington Station","NY","2071","20071","City, County or Local Government Unit or Department of Transportation","Full Reporter",18351295,22,"DR","DO",14,NA,2.6737,NA,0.0553,NA,115.0607,NA,2.3783,NA,48.38,NA,7.4259,NA,NA,129470,NA,2342751,NA,48424,NA,20361,NA,315485,NA,253255,NA,"No",NA,NA,NA,NA,NA,NA
"Cooperative Alliance for Seacoast Transportation","Dover","NH","1086","10086","Independent Public Agency or Authority of Transit Service","Full Reporter",88087,22,"MB","DO",14,NA,1.7164,NA,0.1775,NA,95.4116,NA,9.8697,NA,9.6671,NA,1.1643,NA,NA,690079,NA,3886686,NA,402053,NA,40736,NA,3338308,NA,627311,NA,"No",NA,NA,NA,NA,NA,NA
"Southeast Kansas Community Action Program","Girard","KS","7R02-068","7R02-70078","Private-Non-Profit Corporation","Rural Reporter",0,22,"DR","DO",13,NA,0.0587,NA,0.0032,NA,34.8443,NA,1.9172,NA,18.1746,NA,0,NA,NA,997,NA,308895,NA,16996,NA,8865,NA,0,NA,109222,NA,"No",NA,NA,NA,NA,NA,NA
"Wiregrass Transit Authority","Dothan","AL","4103","40103","MPO, COG or Other Planning Agency","Reduced Reporter",68781,22,"DR","DO",12,NA,0.9743,NA,0.0757,NA,41.9722,NA,3.2596,NA,12.8764,NA,0,NA,NA,67892,NA,897282,NA,69684,NA,21378,NA,0,NA,269887,NA,"No",NA,NA,NA,NA,NA,NA
"City of Muscatine","Muscatine","IA","7R01-022","7R01-70101","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,22,"MB","DO",11,NA,0.608,NA,0.1406,NA,43.0695,NA,9.9596,NA,4.3244,NA,0,NA,NA,72133,NA,513044,NA,118639,NA,11912,NA,0,NA,140726,NA,"No",NA,NA,NA,NA,NA,NA
"Valley Transit","Walla Walla","WA","64","64","Independent Public Agency or Authority of Transit Service","Reduced Reporter",55805,22,"MB","DO",11,NA,0.2206,NA,0.0418,NA,127.0592,NA,24.0696,NA,5.2788,NA,0,NA,NA,149279,NA,3572650,NA,676789,NA,28118,NA,0,NA,344498,NA,"No",NA,NA,NA,NA,NA,NA
"City of Muscatine","Muscatine","IA","7R01-022","7R01-70101","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,22,"DR","DO",11,NA,1.4028,NA,0.1045,NA,50.9229,NA,3.793,NA,13.4254,NA,0,NA,NA,52702,NA,504391,NA,37570,NA,9905,NA,0,NA,125869,NA,"No",NA,NA,NA,NA,NA,NA
"City of Winter Park","Winter Park","CO",NA,"8R01-88225","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,22,"CB","PT",1,NA,0,NA,0,NA,58.7791,NA,14.8506,NA,3.958,NA,0,NA,NA,0,NA,90461,NA,22855,NA,1539,NA,0,NA,39984,NA,"No",NA,NA,NA,NA,NA,NA
"Yamhill County","McMinnville","OR","0R02-015","0R02-00321","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"CB","PT",9,NA,1.0972,NA,0.1303,NA,81.243,NA,9.6519,NA,8.4173,NA,0,NA,NA,170245,NA,1306063,NA,155164,NA,16076,NA,0,NA,459105,NA,"No",NA,NA,NA,NA,NA,NA
"Great Falls Transit District","Great Falls","MT","8012","80012","Independent Public Agency or Authority of Transit Service","Full Reporter",65207,21,"DR","DO",8,NA,1.856,NA,0.105,NA,44.6611,NA,2.5269,NA,17.6742,NA,5.5427,NA,NA,72249,NA,688004,NA,38927,NA,15405,NA,124127,NA,181946,NA,"No",NA,NA,NA,NA,NA,NA
"City and Borough of Juneau","Juneau","AK","0R04-005","0R04-00391","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"DR","PT",8,NA,0,NA,0,NA,55.1296,NA,1.6911,NA,32.6005,NA,0,NA,NA,0,NA,1054463,NA,32345,NA,19127,NA,0,NA,260552,NA,"No",NA,NA,NA,NA,NA,NA
"Greeley, City Of","Greeley","CO","8010","80010","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",117825,21,"DR","DO",7,NA,1.9238,NA,0.0499,NA,71.0836,NA,1.8434,NA,38.5615,NA,0,NA,NA,44517,NA,892313,NA,23140,NA,12553,NA,0,NA,136859,NA,"No",NA,NA,NA,NA,NA,NA
"Yamhill County","McMinnville","OR","0R02-015","0R02-00321","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"DR","PT",7,NA,1.5647,NA,0.1303,NA,34.532,NA,2.8763,NA,12.0055,NA,0,NA,NA,55944,NA,429233,NA,35753,NA,12430,NA,0,NA,144311,NA,"No",NA,NA,NA,NA,NA,NA
"Fairmont Marion County Transit Authority","Fairmont","WV","3R05-015","3R05-30149","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,21,"DR","DO",7,NA,0.4277,NA,0.0268,NA,53.8226,NA,3.3741,NA,15.9517,NA,0,NA,NA,9994,NA,372775,NA,23369,NA,6926,NA,0,NA,151017,NA,"No",NA,NA,NA,NA,NA,NA
"Lafayette City-Parish Consolidated Government, dba: Lafayette Transit System","Lafayette","LA","6038","60038","City, County or Local Government Unit or Department of Transportation","Full Reporter",252720,21,"DR","PT",6,NA,1.3637,NA,0.0741,NA,28.4406,NA,1.5455,NA,18.402,NA,1.7905,NA,NA,54402,NA,734110,NA,39893,NA,25812,NA,410008,NA,251896,NA,"No",NA,NA,NA,NA,NA,NA
"City of Wilson, NC, dba: Wilson Transit System","Wilson","NC",NA,"4R06-44931","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"MB","DO",6,NA,0.6432,NA,0.0494,NA,88.3919,NA,6.7898,NA,13.0184,NA,0,NA,NA,51535,NA,1043113,NA,80126,NA,11801,NA,0,NA,176955,NA,"No",NA,NA,NA,NA,NA,NA
"Rockingham County Council on Aging","Reidsville","NC","4R06-051","4R06-40929","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"MB","DO",6,NA,0.5471,NA,0.0401,NA,38.9381,NA,2.8527,NA,13.6494,NA,0,NA,NA,18270,NA,455848,NA,33397,NA,11707,NA,0,NA,210581,NA,"No",NA,NA,NA,NA,NA,NA
"Northwestern CT Transit District","Torrington","CT","1R01-004","1R01-10131","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"MB","DO",6,NA,0.9078,NA,0.093,NA,59.7902,NA,6.1249,NA,9.7618,NA,0,NA,NA,46463,NA,499607,NA,51180,NA,8356,NA,0,NA,96631,NA,"No",NA,NA,NA,NA,NA,NA
"City of Sheboygan, dba: Shoreline Metro","Sheboygan","WI","5088","50088","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",71313,21,"DR","DO",6,NA,6.9197,NA,0.2791,NA,67.328,NA,2.7159,NA,24.79,NA,0,NA,NA,239824,NA,859173,NA,34658,NA,12761,NA,0,NA,163145,NA,"No",NA,NA,NA,NA,NA,NA
"Tillamook County Transportation District","Tillamook","OR","0R02-028","0R02-00296","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"MB","DO",5,NA,1.141,NA,0.1032,NA,67.3579,NA,6.0932,NA,11.0546,NA,0,NA,NA,120317,NA,1165695,NA,105449,NA,17306,NA,0,NA,417209,NA,"No",NA,NA,NA,NA,NA,NA
"Kings County Area Public Transit Agency","Hanford","CA","9200","90200","Independent Public Agency or Authority of Transit Service","Full Reporter",87941,21,"DR","PT",5,NA,2.4789,NA,0.1093,NA,75.0558,NA,3.308,NA,22.689,NA,5.8094,NA,NA,35433,NA,324316,NA,14294,NA,4321,NA,55826,NA,60011,NA,"No",NA,NA,NA,NA,NA,NA
"Yamhill County","McMinnville","OR","0R02-015","0R02-00321","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"MB","PT",5,NA,0.4305,NA,0.1303,NA,36.49,NA,11.0468,NA,3.3032,NA,0,NA,NA,38798,NA,297722,NA,90131,NA,8159,NA,0,NA,110096,NA,"No",NA,NA,NA,NA,NA,NA
"Goldsboro-Wayne Transportation Authority","Goldsboro","NC","4132","40132","Independent Public Agency or Authority of Transit Service","Reduced Reporter",61054,21,"MB","DO",5,NA,0.7523,NA,0.1281,NA,62.0803,NA,10.5716,NA,5.8724,NA,0,NA,NA,156361,NA,1220560,NA,207848,NA,19661,NA,0,NA,299958,NA,"No",NA,NA,NA,NA,NA,NA
"Central West Virginia Transit Authority","Clarksburg","WV","3R05-014","3R05-30119","Independent Public Agency or Authority of Transit Service","Rural Reporter",0,21,"DR","DO",5,NA,0.8349,NA,0.0082,NA,57.1207,NA,0.5618,NA,101.6675,NA,0,NA,NA,4479,NA,545446,NA,5365,NA,9549,NA,0,NA,89985,NA,"No",NA,NA,NA,NA,NA,NA
"Gary Public Transportation Corporation","Gary","IN","5045","50045","City, County or Local Government Unit or Department of Transportation","Full Reporter",8608208,21,"DR","DO",4,NA,3.2507,NA,0.0692,NA,127.7062,NA,2.718,NA,46.986,NA,8.8328,NA,NA,50123,NA,724477,NA,15419,NA,5673,NA,82021,NA,91476,NA,"No",NA,NA,NA,NA,NA,NA
"Municipality of Yauco","Yauco","PR","4174","40174","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",90899,21,"DR","DO",4,NA,0,NA,0,NA,18.8696,NA,1.5854,NA,11.9018,NA,0,NA,NA,0,NA,95952,NA,8062,NA,5085,NA,0,NA,48604,NA,"No",NA,NA,NA,NA,NA,NA
"Tillamook County Transportation District","Tillamook","OR","0R02-028","0R02-00296","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"CB","DO",4,NA,6.3494,NA,0.2371,NA,77.386,NA,2.8896,NA,26.7812,NA,0,NA,NA,135897,NA,573198,NA,21403,NA,7407,NA,0,NA,255864,NA,"No",NA,NA,NA,NA,NA,NA
"Steamboat Springs, City of","Steamboat Springs","CO","8R01-020","8R01-80186","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"CB","DO",4,NA,3.7245,NA,0.3735,NA,80.4691,NA,8.0704,NA,9.9709,NA,0,NA,NA,107128,NA,286792,NA,28763,NA,3564,NA,0,NA,88848,NA,"No",NA,NA,NA,NA,NA,NA
"Chatham Transit Network","Pittsboro","NC","4R06-007","4R06-41004","Private-Non-Profit Corporation","Rural Reporter",0,21,"MB","DO",3,NA,0.1533,NA,0.0338,NA,16.8646,NA,3.724,NA,4.5286,NA,0,NA,NA,2310,NA,68251,NA,15071,NA,4047,NA,0,NA,130757,NA,"No",NA,NA,NA,NA,NA,NA
"City of Wausau, Wisconsin, dba: Metro Ride","WAUSAU","WI","5091","50091","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",74632,21,"DR","DO",3,NA,2.0081,NA,0.0465,NA,88.9389,NA,2.0573,NA,43.2307,NA,0,NA,NA,7713,NA,166049,NA,3841,NA,1867,NA,0,NA,16974,NA,"No",NA,NA,NA,NA,NA,NA
"Trumbull County Transit Board","Warren","OH","5197","50197","City, County or Local Government Unit or Department of Transportation","Full Reporter",387550,21,"DR","PT",21,NA,1.619,NA,0.0418,NA,58.4717,NA,1.5089,NA,38.7518,NA,3.1001,NA,NA,94936,NA,2272329,NA,58638,NA,38862,NA,732975,NA,763013,NA,"No",NA,NA,NA,NA,NA,NA
"Flagler County Public Transportation","Bunnell","FL","4R02-028","41068","City, County or Local Government Unit or Department of Transportation","Full Reporter",349064,21,"DR","DO",21,NA,1.4886,NA,0.1122,NA,41.1918,NA,3.1037,NA,13.272,NA,1.0799,NA,NA,163140,NA,1454483,NA,109590,NA,35310,NA,1346810,NA,580433,NA,"No",NA,NA,NA,NA,NA,NA
"City of Clemson, dba: Clemson Area Transit","Clemson","SC","4208","40208","City, County or Local Government Unit or Department of Transportation","Full Reporter",400492,21,"MB","DO",21,NA,0,NA,0,NA,55.5096,NA,26.0417,NA,2.1316,NA,0.838,NA,NA,0,NA,3417895,NA,1603468,NA,61573,NA,4078830,NA,736837,NA,"No",NA,NA,NA,NA,NA,NA
"VPSI","Clermont","FL","4R02-075","4R02-41095","Private-For-Profit Corporation","Rural Reporter",0,21,"VP","DO",21,NA,2.5652,NA,0.7273,NA,18.3462,NA,5.2016,NA,3.527,NA,0,NA,NA,154716,NA,212724,NA,60313,NA,11595,NA,0,NA,605629,NA,"No",NA,NA,NA,NA,NA,NA
"Harnett County","Lillington","NC","4R06-019","4R06-41119","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"DR","DO",21,NA,0.3229,NA,0.014,NA,48.6549,NA,2.1089,NA,23.0711,NA,0,NA,NA,20603,NA,1472005,NA,63803,NA,30254,NA,0,NA,858596,NA,"No",NA,NA,NA,NA,NA,NA
"Northern New England Passenger Rail Authority","Portland","ME","1115","10115","Independent Public Agency or Authority of Transit Service","Full Reporter",203914,21,"CR","PT",21,NA,18.9872,NA,0.4518,NA,307.8957,NA,7.3266,NA,42.0246,NA,0.5132,NA,NA,10462689,NA,23157145,NA,551038,NA,75211,NA,45119331,NA,2340372,NA,"No",NA,NA,NA,NA,NA,NA
"City of Fredericksburg, dba: Fredericksburg Regional Transit","Fredericksburg","VA","3079","30079","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",141238,21,"MB","DO",21,NA,1.0267,NA,0.0866,NA,75.0039,NA,6.3258,NA,11.8568,NA,0,NA,NA,333462,NA,3850850,NA,324780,NA,51342,NA,0,NA,824087,NA,"No",NA,NA,NA,NA,NA,NA
"City of Iowa City, dba: Iowa City Transit","Iowa City","IA","7018","70018","City, County or Local Government Unit or Department of Transportation","Full Reporter",106621,21,"MB","DO",21,NA,0.8431,NA,0.2379,NA,98.4366,NA,27.7731,NA,3.5443,NA,1.6437,NA,NA,1263310,NA,5311048,NA,1498468,NA,53954,NA,3231165,NA,704185,NA,"No",NA,NA,NA,NA,NA,NA
"Muscogee (Creek) Nation","Okmulgee","OK","6T08","66170","Tribe","Reduced Reporter",0,21,"DR","DO",20,NA,0,NA,0,NA,35.9062,NA,2.9522,NA,12.1626,NA,0,NA,NA,0,NA,744946,NA,61249,NA,20747,NA,0,NA,377354,NA,"No",NA,NA,NA,NA,NA,NA
"Steamboat Springs, City of","Steamboat Springs","CO","8R01-020","8R01-80186","City, County or Local Government Unit or Department of Transportation","Rural Reporter",0,21,"DR","DO",2,NA,0,NA,0,NA,81.2705,NA,2.1339,NA,38.0858,NA,0,NA,NA,0,NA,89235,NA,2343,NA,1098,NA,0,NA,14789,NA,"No",NA,NA,NA,NA,NA,NA
"City of Camarillo, dba: Camarillo Area Transit","Camarillo","CA","9163","90163","City, County or Local Government Unit or Department of Transportation","Reduced Reporter",71772,21,"MB","PT",2,NA,0.733,NA,0.174,NA,60.8171,NA,14.4386,NA,4.2121,NA,0,NA,NA,56990,NA,327500,NA,77752,NA,5385,NA,0,NA,54607,NA,"No",NA,NA,NA,NA,NA,NA
